7260.00,46.80,15.00,-90.00
7284.00,46.80,15.00,-90.00
7295.00,46.80,15.00,-90.00
7307.00,46.80,15.00,-90.00
7327.00,46.80,15.00,-90.00
7339.00,46.80,15.00,-90.00
7359.00,46.80,15.00,-90.00
7374.00,46.80,15.00,-90.00
7392.00,46.80,15.00,-90.00
7405.00,46.80,15.00,-90.00
7423.00,46.80,15.00,-90.00
7438.00,46.80,15.00,-90.00
7457.00,46.80,15.00,-90.00
7467.00,46.80,15.00,-90.00
7488.00,46.80,15.00,-90.00
7500.00,46.80,15.00,-90.00
7520.00,46.80,15.00,-90.00
7533.00,46.80,15.00,-90.00
7552.00,46.80,15.00,-90.00
7563.00,46.80,15.00,-90.00
7584.00,46.80,15.00,-90.00
7602.00,46.80,15.00,-90.00
7615.00,46.80,15.00,-90.00
7629.00,46.80,15.00,-90.00
7648.00,46.80,15.00,-90.00
7659.00,46.80,15.00,-90.00
7681.00,46.80,15.00,-90.00
7692.00,46.80,15.00,-90.00
7713.00,46.80,15.00,-90.00
7724.00,46.80,15.00,-90.00
7745.00,46.80,15.00,-90.00
7757.00,46.80,15.00,-90.00
7779.00,46.80,15.00,-90.00
7791.00,46.80,15.00,-90.00
7812.00,46.80,15.00,-90.00
7824.00,46.80,15.00,-90.00
7836.00,46.80,15.00,-90.00
7857.00,46.80,15.00,-90.00
7869.00,46.80,15.00,-90.00
7890.00,46.80,15.00,-90.00
7901.00,46.80,15.00,-90.00
7923.00,46.80,15.00,-90.00
7933.00,46.80,15.00,-90.00
7955.00,46.80,15.00,-90.00
7966.00,46.80,15.00,-90.00
7981.00,46.80,15.00,-90.00
8000.00,46.80,15.00,-90.00
8018.00,46.80,15.00,-90.00
8033.00,46.80,15.00,-90.00
8044.00,46.80,15.00,-90.00
8067.00,46.80,15.00,-90.00
8078.00,46.80,15.00,-90.00
8091.00,46.80,15.00,-90.00
8112.00,46.80,15.00,-90.00
8124.00,46.80,15.00,-90.00
8145.00,46.80,15.00,-90.00
8157.00,46.80,15.00,-90.00
8178.00,46.80,15.00,-90.00
8190.00,46.80,15.00,-90.00
8211.00,46.80,15.00,-90.00
8223.00,46.80,15.00,-90.00
8236.00,46.80,15.00,-90.00
8257.00,46.80,15.00,-90.00
8268.00,46.80,15.00,-90.00
8291.00,46.80,15.00,-90.00
8302.00,46.80,15.00,-90.00
8323.00,46.80,15.00,-90.00
8334.00,46.80,15.00,-90.00
8356.00,46.80,15.00,-90.00
8367.00,46.80,15.00,-90.00
8388.00,46.80,15.00,-90.00
8399.00,46.80,15.00,-90.00
8411.00,46.80,15.00,-90.00
8432.00,46.80,15.00,-90.00
8444.00,46.80,15.00,-90.00
8464.00,46.80,15.00,-90.00
8475.00,46.80,15.00,-90.00
8496.00,46.80,15.00,-90.00
8508.00,46.80,15.00,-90.00
8529.00,46.80,15.00,-90.00
8540.00,46.80,15.00,-90.00
8562.00,46.80,15.00,-90.00
8573.00,46.80,15.00,-90.00
8594.00,46.80,15.00,-90.00
8605.00,46.80,15.00,-90.00
8627.00,46.80,15.00,-90.00
8638.00,46.80,15.00,-90.00
8659.00,46.80,15.00,-90.00
8669.00,46.80,15.00,-90.00
8691.00,46.80,15.00,-90.00
8701.00,46.80,15.00,-90.00
8722.00,46.80,15.00,-90.00
8733.00,46.80,15.00,-90.00
8755.00,46.80,15.00,-90.00
8767.00,46.80,15.00,-90.00
8780.00,46.80,15.00,-90.00
8800.00,46.80,15.00,-90.00
8811.00,46.80,15.00,-90.00
8832.00,46.80,15.00,-90.00
8844.00,46.80,15.00,-90.00
8864.00,46.80,15.00,-90.00
8876.00,46.80,15.00,-90.00
8898.00,46.80,15.00,-90.00
8910.00,46.80,15.00,-90.00
8925.00,46.80,15.00,-90.00
8943.00,46.80,15.00,-90.00
8955.00,46.80,15.00,-90.00
8976.00,46.80,15.00,-90.00
8987.00,46.80,15.00,-90.00
9007.00,46.80,15.00,-90.00
9020.00,46.80,15.00,-90.00
9039.00,46.80,15.00,-90.00
9053.00,46.80,15.00,-90.00
9071.00,46.80,15.00,-90.00
9085.00,46.80,15.00,-90.00
9104.00,46.80,15.00,-90.00
9118.00,46.80,15.00,-90.00
9136.00,46.80,15.00,-90.00
9149.00,46.80,15.00,-90.00
9171.00,46.80,15.00,-90.00
9182.00,46.80,15.00,-90.00
9197.00,46.80,15.00,-90.00
9217.00,46.80,15.00,-90.00
9228.00,46.80,15.00,-90.00
9249.00,46.80,15.00,-90.00
9260.00,46.80,15.00,-90.00
9284.00,46.80,15.00,-90.00
9295.00,46.80,15.00,-90.00
9307.00,46.80,15.00,-90.00
9329.00,46.80,15.00,-90.00
9340.00,46.80,15.00,-90.00
9362.00,46.80,15.00,-90.00
9373.00,46.80,15.00,-90.00
9395.00,46.80,15.00,-90.00
9406.00,46.80,15.00,-90.00
9427.00,46.80,15.00,-90.00
9440.00,46.80,15.00,-90.00
9452.00,46.80,15.00,-90.00
9473.00,46.80,15.00,-90.00
9484.00,46.80,15.00,-90.00
9505.00,46.80,15.00,-90.00
9517.00,46.80,15.00,-90.00
9538.00,46.80,15.00,-90.00
9548.00,46.80,15.00,-90.00
9571.00,46.80,15.00,-90.00
9581.00,46.80,15.00,-90.00
9603.00,46.80,15.00,-90.00
9614.00,46.80,15.00,-90.00
9635.00,46.80,15.00,-90.00
9648.00,46.80,15.00,-90.00
9660.00,46.80,15.00,-90.00
9681.00,46.80,15.00,-90.00
9693.00,46.80,15.00,-90.00
9714.00,46.80,15.00,-90.00
9725.00,46.80,15.00,-90.00
9747.00,46.80,15.00,-90.00
9759.00,46.80,15.00,-90.00
9771.00,46.80,15.00,-90.00
9791.00,46.80,15.00,-90.00
9803.00,46.80,15.00,-90.00
9823.00,46.80,15.00,-90.00
9842.00,46.80,15.00,-90.00
9856.00,46.80,15.00,-90.00
9876.00,46.80,15.00,-90.00
9890.00,46.80,15.00,-90.00
9901.00,46.80,15.00,-90.00
9922.00,46.80,15.00,-90.00
9933.00,46.80,15.00,-90.00
9955.00,46.80,15.00,-90.00
9965.00,46.80,15.00,-90.00
9988.00,46.80,15.00,-90.00
9998.00,46.80,15.00,-90.00
10020.00,46.80,15.00,-90.00
10030.00,46.80,15.00,-90.00
10052.00,46.80,15.00,-90.00
10063.00,46.80,15.00,-90.00
10084.00,46.80,15.00,-90.00
10096.00,46.80,15.00,-90.00
10117.00,46.80,15.00,-90.00
10128.00,46.80,15.00,-90.00
10139.00,46.80,15.00,-90.00
10161.00,46.80,15.00,-90.00
10172.00,46.80,15.00,-90.00
10194.00,46.80,15.00,-90.00
10205.00,46.80,15.00,-90.00
10227.00,46.80,15.00,-90.00
10239.00,46.80,15.00,-90.00
10260.00,46.80,15.00,-90.00
10271.00,46.80,15.00,-90.00
10294.00,46.80,15.00,-90.00
10307.00,46.80,15.00,-90.00
10318.00,46.80,15.00,-90.00
10340.00,46.80,15.00,-90.00
10351.00,46.80,15.00,-90.00
10373.00,46.80,15.00,-90.00
10384.00,46.80,15.00,-90.00
10398.00,46.80,15.00,-90.00
10417.00,46.80,15.00,-90.00
10436.00,46.80,15.00,-90.00
10449.00,46.80,15.00,-90.00
10461.00,46.80,15.00,-90.00
10481.00,46.80,14.99,-90.00
10493.00,46.80,14.99,-90.00
10514.00,46.80,14.98,-90.00
10525.00,46.80,14.98,-90.00
10547.00,46.80,14.96,-90.00
10559.00,46.80,14.96,-90.00
10580.00,46.80,14.94,-90.00
10592.00,46.80,14.93,-90.00
10606.00,46.80,14.91,-90.00
10625.00,46.80,14.90,-90.00
10636.00,46.80,14.89,-90.00
10657.00,46.80,14.87,-90.00
10668.00,46.80,14.86,-90.00
10689.00,46.80,14.83,-90.00
10700.00,46.80,14.82,-90.00
10723.00,46.80,14.79,-90.00
10734.00,46.80,14.78,-90.00
10756.00,46.80,14.74,-90.00
10768.00,46.80,14.72,-90.00
10786.00,46.80,14.69,-90.00
10800.00,46.80,14.67,-90.00
10814.00,46.80,14.63,-90.00
10834.00,46.80,14.61,-90.00
10844.00,46.80,14.59,-90.00
10867.00,46.80,14.55,-90.00
10878.00,46.80,14.53,-90.00
10900.00,46.80,14.48,-90.00
10912.00,46.80,14.46,-90.00
10926.00,46.80,14.41,-90.00
10944.00,46.80,14.38,-90.00
10965.00,46.80,14.33,-90.00
10977.00,46.80,14.31,-90.00
10989.00,46.80,14.28,-90.00
11009.00,46.80,14.22,-90.00
11021.00,46.80,14.20,-90.00
11042.00,46.80,14.14,-90.00
11053.00,46.80,14.11,-90.00
11074.00,46.80,14.05,-90.00
11086.00,46.80,14.02,-90.00
11107.00,46.80,13.96,-90.00
11117.00,46.80,13.92,-90.00
11139.00,46.80,13.86,-90.00
11150.00,46.80,13.83,-90.00
11172.00,46.80,13.76,-90.00
11183.00,46.80,13.72,-90.00
11204.00,46.80,13.65,-90.00
11215.00,46.80,13.62,-90.00
11228.00,46.80,13.58,-90.00
11249.00,46.80,13.50,-90.00
11260.00,46.80,13.46,-90.00
11282.00,46.80,13.39,-90.00
11293.00,46.80,13.35,-90.00
11315.00,46.80,13.26,-90.00
11327.00,46.80,13.22,-90.00
11341.00,46.80,13.18,-90.00
11360.00,46.80,13.09,-90.00
11378.00,46.80,13.01,-90.00
11393.00,46.80,12.96,-90.00
11405.00,46.80,12.92,-90.00
11426.00,46.80,12.83,-90.00
11437.00,46.80,12.78,-90.00
11461.00,46.80,12.68,-90.00
11472.00,46.80,12.63,-90.00
11486.00,46.80,12.53,-90.00
11505.00,46.80,12.49,-90.00
11516.00,46.80,12.43,-90.00
11537.00,46.80,12.33,-90.00
11550.00,46.80,12.23,-90.00
11570.00,46.80,12.19,-90.00
11581.00,46.80,12.13,-90.00
11603.00,46.80,12.03,-90.00
11613.00,46.80,11.97,-90.00
11636.00,46.80,11.86,-90.00
11647.00,46.80,11.81,-90.00
11668.00,46.80,11.70,-90.00
11680.00,46.80,11.64,-90.00
11694.00,46.80,11.52,-90.00
11713.00,46.80,11.47,-90.00
11732.00,46.80,11.35,-90.00
11746.00,46.80,11.29,-90.00
11757.00,46.80,11.23,-90.00
11779.00,46.80,11.10,-90.00
11790.00,46.80,11.05,-90.00
11812.00,46.80,10.92,-90.00
11822.00,46.80,10.86,-90.00
11844.00,46.80,10.74,-90.00
11855.00,46.80,10.68,-90.00
11876.00,46.80,10.55,-90.00
11887.00,46.80,10.49,-90.00
11908.00,46.80,10.36,-90.00
11919.00,46.80,10.29,-90.00
11941.00,46.80,10.16,-90.00
11953.00,46.80,10.09,-90.00
11974.00,46.80,9.96,-90.00
11984.00,46.80,9.90,-90.00
11996.00,46.80,9.83,-90.00
12016.00,46.80,9.70,-90.00
12037.00,46.80,9.57,-90.00
12048.00,46.80,9.50,-90.00
12060.00,46.80,9.43,-90.00
12082.00,46.80,9.30,-90.00
12093.00,46.80,9.23,-90.00
12116.00,46.80,9.10,-90.00
12126.00,46.80,9.03,-90.00
12147.00,46.80,8.89,-90.00
12160.00,46.80,8.82,-90.00
12181.00,46.80,8.69,-90.00
12194.00,46.80,8.61,-90.00
12205.00,46.80,8.54,-90.00
12228.00,46.80,8.41,-90.00
12239.00,46.80,8.34,-90.00
12260.00,46.80,8.20,-90.00
12272.00,46.80,8.14,-90.00
12293.00,46.80,8.00,-90.00
12306.00,46.80,7.93,-90.00
12317.00,46.80,7.86,-90.00
12339.00,46.80,7.73,-90.00
12351.00,46.80,7.67,-90.00
12371.00,46.80,7.53,-90.00
12384.00,46.80,7.47,-90.00
12405.00,46.80,7.33,-90.00
12417.00,46.80,7.26,-90.00
12429.00,46.80,7.19,-90.00
12451.00,46.80,7.06,-90.00
12461.00,46.80,6.99,-90.00
12482.00,46.80,6.86,-90.00
12494.00,46.80,6.79,-90.00
12516.00,46.80,6.65,-90.00
12527.00,46.80,6.58,-90.00
12547.00,46.80,6.44,-90.00
12560.00,46.80,6.36,-90.00
12582.00,46.80,6.21,-90.00
12594.00,46.80,6.13,-90.00
12605.00,46.80,6.06,-90.00
12627.00,46.80,5.91,-90.00
12638.00,46.80,5.84,-90.00
12659.00,46.80,5.68,-90.00
12671.00,46.80,5.61,-90.00
12692.00,46.80,5.45,-90.00
12704.00,46.80,5.38,-90.00
12718.00,46.80,5.22,-90.00
12737.00,46.80,5.15,-90.00
12748.00,46.80,5.07,-90.00
12768.00,46.80,4.91,-90.00
12788.00,46.80,4.76,-90.00
12801.00,46.80,4.69,-90.00
12820.00,46.80,4.52,-90.00
12834.00,46.80,4.44,-90.00
12845.00,46.80,4.36,-90.00
12867.00,46.80,4.20,-90.00
12878.00,46.80,4.11,-90.00
12900.00,46.80,3.95,-90.00
12912.00,46.80,3.86,-90.00
12933.00,46.80,3.70,-90.00
12946.00,46.80,3.61,-90.00
12957.00,46.80,3.52,-90.00
12978.00,46.80,3.36,-90.00
12989.00,46.80,3.27,-90.00
13010.00,46.80,3.11,-90.00
13022.00,46.80,3.02,-90.00
13043.00,46.80,2.85,-90.00
13055.00,46.80,2.77,-90.00
13076.00,46.80,2.59,-90.00
13088.00,46.80,2.51,-90.00
13109.00,46.80,2.34,-90.00
13121.00,46.80,2.26,-90.00
13132.00,46.80,2.17,-90.00
13153.00,46.80,2.00,-90.00
13172.00,46.80,1.83,-90.00
13186.00,46.80,1.75,-90.00
13197.00,46.80,1.66,-90.00
13220.00,46.80,1.49,-90.00
13231.00,46.80,1.40,-90.00
13253.00,46.80,1.22,-90.00
13264.00,46.80,1.13,-90.00
13276.00,46.80,1.04,-90.00
13298.00,46.80,0.87,-90.00
13309.00,46.80,0.78,-90.00
13331.00,46.80,0.60,-90.00
13344.00,46.80,0.51,-90.00
13356.00,46.80,0.43,-90.00
13376.00,46.80,0.25,-90.00
13389.00,46.80,0.17,-90.00
13410.00,46.80,-0.01,-90.00
13421.00,46.80,-0.10,-90.00
13443.00,46.80,-0.28,-90.00
13454.00,46.80,-0.36,-90.00
13476.00,46.80,-0.55,-90.00
13488.00,46.80,-0.63,-90.00
13501.00,46.80,-0.81,-90.00
13521.00,46.80,-0.90,-90.00
13540.00,46.80,-1.07,-90.00
